,ID,NAME,DATE,TIME,L,CLASS,LAT,LONG,WIND,PRESS,SEASON,NUM,TIMESTAMP
9,IO042013,UNNAMED,2013-11-20,0000,  , TS,15.3,84.1,50,985,2013,4,2013-11-20 06:00:00
10,IO042013,UNNAMED,2013-11-20,0100,  , TS,15.5,84.0,55,982,2013,4,2013-11-20 12:00:00
11,IO042013,UNNAMED,2013-11-20,0100,  , TS,15.6,83.8,60,978,2013,4,2013-11-20 18:00:00
13,IO042013,UNNAMED,2013-11-21,1000,  , TY,15.7,83.6,65,974,2013,4,2013-11-21 00:00:00
15,IO042013,UNNAMED,2013-11-21,1000,  , TY,15.9,83.3,70,970,2013,4,2013-11-21 06:00:00
18,IO042013,UNNAMED,2013-11-21,1100,  , TY,16.1,83.0,65,974,2013,4,2013-11-21 12:00:00
20,IO042013,UNNAMED,2013-11-21,1100,  , TY,16.1,82.5,65,974,2013,4,2013-11-21 18:00:00
21,IO042013,UNNAMED,2013-11-22,2000,  , TS,16.1,82.0,60,978,2013,4,2013-11-22 00:00:00
22,IO042013,UNNAMED,2013-11-22,2000,  , TS,16.2,81.5,55,982,2013,4,2013-11-22 06:00:00
23,IO042013,UNNAMED,2013-11-22,2100,  , TD,15.8,80.9,30,1000,2013,4,2013-11-22 12:00:00
24,IO042013,UNNAMED,2013-11-22,2100,  , TD,16.1,80.1,25,1004,2013,4,2013-11-22 18:00:00
25,IO042013,UNNAMED,2013-11-23,3000,  , DB,16.5,79.4,20,1007,2013,4,2013-11-23 00:00:00
26,IO042013,UNNAMED,2013-11-23,3000,  , DB,17.2,78.8,20,1007,2013,4,2013-11-23 06:00:00
0,IO012007,UNNAMED,2007-05-13,3000,  , DB,14.4,91.2,25,1000,2007,1,2007-05-13 00:00:00
1,IO012007,UNNAMED,2007-05-13,3000,  , DB,14.9,91.3,25,1002,2007,1,2007-05-13 06:00:00
2,IO012007,UNNAMED,2007-05-13,3100,  , DB,15.6,91.2,30,1000,2007,1,2007-05-13 12:00:00
3,IO012007,UNNAMED,2007-05-13,3100,  , TS,16.3,91.3,35,997,2007,1,2007-05-13 18:00:00
4,IO012007,UNNAMED,2007-05-14,4000,  , TS,17.3,91.7,50,985,2007,1,2007-05-14 00:00:00
5,IO012007,UNNAMED,2007-05-14,4000,  , TS,18.5,91.7,55,984,2007,1,2007-05-14 06:00:00
7,IO012007,UNNAMED,2007-05-14,4100,  , TS,19.8,91.9,60,978,2007,1,2007-05-14 12:00:00
9,IO012007,UNNAMED,2007-05-14,4100,  , TY,21.2,92.1,65,976,2007,1,2007-05-14 18:00:00
11,IO012007,UNNAMED,2007-05-15,5000,  , TS,23.0,92.4,45,989,2007,1,2007-05-15 00:00:00
0,IO022011,UNNAMED,2011-10-17,7000,  , DB,15.2,89.5,15,1010,2011,2,2011-10-17 00:00:00
1,IO022011,UNNAMED,2011-10-17,7000,  , DB,15.5,89.2,15,1010,2011,2,2011-10-17 06:00:00
2,IO022011,UNNAMED,2011-10-17,7100,  , DB,15.9,88.8,15,1010,2011,2,2011-10-17 12:00:00
3,IO022011,UNNAMED,2011-10-17,7100,  , DB,16.6,88.6,15,1010,2011,2,2011-10-17 18:00:00
4,IO022011,UNNAMED,2011-10-18,8000,  , DB,17.4,88.6,15,1006,2011,2,2011-10-18 00:00:00
5,IO022011,UNNAMED,2011-10-18,8000,  , DB,18.3,88.4,20,1006,2011,2,2011-10-18 06:00:00
6,IO022011,UNNAMED,2011-10-18,8100,  , TD,19.2,89.2,25,1004,2011,2,2011-10-18 12:00:00
7,IO022011,UNNAMED,2011-10-18,8100,  , TD,19.7,90.1,30,1000,2011,2,2011-10-18 18:00:00
8,IO022011,UNNAMED,2011-10-19,9000,  , TS,20.2,90.9,35,996,2011,2,2011-10-19 00:00:00
9,IO022011,UNNAMED,2011-10-19,9000,  , TS,20.6,91.5,35,996,2011,2,2011-10-19 06:00:00
10,IO022011,UNNAMED,2011-10-19,9100,  , TD,21.4,92.1,30,1000,2011,2,2011-10-19 12:00:00
11,IO022011,UNNAMED,2011-10-19,9100,  , TD,21.7,93.1,25,1004,2011,2,2011-10-19 18:00:00
0,IO042014,UNNAMED,2014-10-23,3100,  , DB,10.8,62.1,15,1010,2014,4,2014-10-23 12:00:00
1,IO042014,UNNAMED,2014-10-23,3100,  , DB,11.1,61.8,15,1010,2014,4,2014-10-23 18:00:00
2,IO042014,UNNAMED,2014-10-24,4000,  , DB,11.3,61.6,20,1007,2014,4,2014-10-24 00:00:00
3,IO042014,UNNAMED,2014-10-24,4000,  , DB,11.6,61.5,20,1007,2014,4,2014-10-24 06:00:00
4,IO042014,UNNAMED,2014-10-24,4100,  , DB,11.8,61.7,20,1007,2014,4,2014-10-24 12:00:00
5,IO042014,UNNAMED,2014-10-24,4100,  , TD,12.0,62.0,25,1004,2014,4,2014-10-24 18:00:00
6,IO042014,UNNAMED,2014-10-25,5000,  , TD,12.3,62.3,30,1000,2014,4,2014-10-25 00:00:00
7,IO042014,UNNAMED,2014-10-25,5000,  , TD,12.9,62.4,30,1000,2014,4,2014-10-25 06:00:00
8,IO042014,UNNAMED,2014-10-25,5100,  , TS,13.5,62.8,35,996,2014,4,2014-10-25 12:00:00
9,IO042014,UNNAMED,2014-10-25,5100,  , TS,13.9,63.0,35,996,2014,4,2014-10-25 18:00:00
10,IO042014,UNNAMED,2014-10-26,6000,  , TS,14.1,63.0,40,993,2014,4,2014-10-26 00:00:00
11,IO042014,UNNAMED,2014-10-26,6000,  , TS,14.2,63.0,45,989,2014,4,2014-10-26 06:00:00
12,IO042014,UNNAMED,2014-10-26,6100,  , TS,14.3,63.0,55,982,2014,4,2014-10-26 12:00:00
14,IO042014,UNNAMED,2014-10-26,6100,  , TS,14.5,62.9,55,982,2014,4,2014-10-26 18:00:00
16,IO042014,UNNAMED,2014-10-27,7000,  , TY,14.7,62.8,65,974,2014,4,2014-10-27 00:00:00
18,IO042014,UNNAMED,2014-10-27,7000,  , TY,14.8,62.5,70,970,2014,4,2014-10-27 06:00:00
21,IO042014,UNNAMED,2014-10-27,7100,  , TY,15.0,62.3,80,963,2014,4,2014-10-27 12:00:00
24,IO042014,UNNAMED,2014-10-27,7100,  , TY,15.1,62.1,90,956,2014,4,2014-10-27 18:00:00
27,IO042014,UNNAMED,2014-10-28,8000,  , TY,15.5,61.7,95,952,2014,4,2014-10-28 00:00:00
30,IO042014,UNNAMED,2014-10-28,8000,  , TY,16.0,61.7,100,948,2014,4,2014-10-28 06:00:00
33,IO042014,UNNAMED,2014-10-28,8100,  , TY,16.8,61.8,115,937,2014,4,2014-10-28 12:00:00
36,IO042014,UNNAMED,2014-10-28,8100,  , TY,17.7,61.6,115,937,2014,4,2014-10-28 18:00:00
39,IO042014,UNNAMED,2014-10-29,9000,  , TY,18.0,61.6,105,944,2014,4,2014-10-29 00:00:00
42,IO042014,UNNAMED,2014-10-29,9000,  , TY,18.5,61.8,95,952,2014,4,2014-10-29 06:00:00
45,IO042014,UNNAMED,2014-10-29,9100,  , TY,18.8,62.2,80,963,2014,4,2014-10-29 12:00:00
48,IO042014,UNNAMED,2014-10-29,9100,  , TY,19.1,62.9,70,970,2014,4,2014-10-29 18:00:00
51,IO042014,UNNAMED,2014-10-30,0000,  , TS,19.6,63.5,60,978,2014,4,2014-10-30 00:00:00
53,IO042014,UNNAMED,2014-10-30,0000,  , TS,19.9,64.0,50,985,2014,4,2014-10-30 06:00:00
54,IO042014,UNNAMED,2014-10-30,0100,  , TS,20.0,64.5,45,989,2014,4,2014-10-30 12:00:00
55,IO042014,UNNAMED,2014-10-30,0100,  , TS,20.4,64.8,35,996,2014,4,2014-10-30 18:00:00
56,IO042014,UNNAMED,2014-10-31,1000,  , TD,20.7,65.0,30,1000,2014,4,2014-10-31 00:00:00
57,IO042014,UNNAMED,2014-10-31,1000,  , TD,21.0,65.1,25,1004,2014,4,2014-10-31 06:00:00
58,IO042014,UNNAMED,2014-10-31,1100,  , TD,21.4,65.0,25,1004,2014,4,2014-10-31 12:00:00
59,IO042014,UNNAMED,2014-10-31,1100,  , DB,21.7,64.7,20,1007,2014,4,2014-10-31 18:00:00
60,IO042014,UNNAMED,2014-11-01,1000,  , DB,21.7,64.2,20,1007,2014,4,2014-11-01 00:00:00
61,IO042014,UNNAMED,2014-11-01,1000,  , DB,21.7,63.8,20,1007,2014,4,2014-11-01 06:00:00
62,IO042014,UNNAMED,2014-11-01,1100,  , DB,21.7,63.3,15,1010,2014,4,2014-11-01 12:00:00
0,IO042008,UNNAMED,2008-10-24,4000,  , TD,16.0,85.0,15,1010,2008,4,2008-10-24 06:00:00
1,IO042008,UNNAMED,2008-10-24,4100,  , DB,16.0,85.5,20,1007,2008,4,2008-10-24 12:00:00
2,IO042008,UNNAMED,2008-10-24,4100,  , TD,16.1,86.0,25,1004,2008,4,2008-10-24 18:00:00
3,IO042008,UNNAMED,2008-10-25,5000,  , TD,16.4,86.5,25,1004,2008,4,2008-10-25 00:00:00
4,IO042008,UNNAMED,2008-10-25,5000,  , TD,16.7,87.1,30,1000,2008,4,2008-10-25 06:00:00
5,IO042008,UNNAMED,2008-10-25,5100,  , TD,17.2,87.5,30,1000,2008,4,2008-10-25 12:00:00
6,IO042008,UNNAMED,2008-10-25,5100,  , TD,17.7,87.8,30,1000,2008,4,2008-10-25 18:00:00
7,IO042008,UNNAMED,2008-10-26,6000,  , TS,18.2,88.1,35,996,2008,4,2008-10-26 00:00:00
8,IO042008,UNNAMED,2008-10-26,6000,  , TS,18.7,88.4,35,996,2008,4,2008-10-26 06:00:00
9,IO042008,UNNAMED,2008-10-26,6100,  , TS,19.8,88.8,35,996,2008,4,2008-10-26 12:00:00
10,IO042008,UNNAMED,2008-10-26,6100,  , TS,21.0,89.6,45,989,2008,4,2008-10-26 18:00:00
11,IO042008,UNNAMED,2008-10-27,7000,  , TS,23.4,90.4,35,996,2008,4,2008-10-27 00:00:00
12,IO042008,UNNAMED,2008-10-27,7000,  , TD,25.0,90.6,25,1004,2008,4,2008-10-27 06:00:00
0,IO032015,UNNAMED,2015-10-07,7000,  , TD,12.7,71.3,25,1004,2015,3,2015-10-07 00:00:00
1,IO032015,UNNAMED,2015-10-07,7000,  , TD,12.5,71.4,30,1000,2015,3,2015-10-07 06:00:00
2,IO032015,UNNAMED,2015-10-07,7100,  , TD,12.6,71.6,30,1000,2015,3,2015-10-07 12:00:00
3,IO032015,UNNAMED,2015-10-07,7100,  , TD,12.8,71.7,30,1000,2015,3,2015-10-07 18:00:00
4,IO032015,UNNAMED,2015-10-08,8000,  , TD,12.9,71.5,30,1000,2015,3,2015-10-08 00:00:00
5,IO032015,UNNAMED,2015-10-08,8000,  , TD,12.9,71.3,30,1000,2015,3,2015-10-08 06:00:00
6,IO032015,UNNAMED,2015-10-08,8100,  , TD,13.2,71.1,30,1000,2015,3,2015-10-08 12:00:00
7,IO032015,UNNAMED,2015-10-08,8100,  , TD,13.4,70.9,30,1000,2015,3,2015-10-08 18:00:00
8,IO032015,UNNAMED,2015-10-09,9000,  , TD,13.6,70.7,30,1000,2015,3,2015-10-09 00:00:00
9,IO032015,UNNAMED,2015-10-09,9000,  , TS,13.9,70.5,35,996,2015,3,2015-10-09 06:00:00
10,IO032015,UNNAMED,2015-10-09,9100,  , TD,14.3,70.2,30,1000,2015,3,2015-10-09 12:00:00
11,IO032015,UNNAMED,2015-10-09,9100,  , TD,14.7,69.9,30,1000,2015,3,2015-10-09 18:00:00
12,IO032015,UNNAMED,2015-10-10,0000,  , TD,14.9,69.6,30,1000,2015,3,2015-10-10 00:00:00
13,IO032015,UNNAMED,2015-10-10,0000,  , TD,15.1,69.4,30,1000,2015,3,2015-10-10 06:00:00
14,IO032015,UNNAMED,2015-10-10,0100,  , TD,15.3,69.5,25,1004,2015,3,2015-10-10 12:00:00
15,IO032015,UNNAMED,2015-10-10,0100,  , TD,15.5,69.6,25,1004,2015,3,2015-10-10 18:00:00
16,IO032015,UNNAMED,2015-10-11,1000,  , TD,15.7,69.5,25,1004,2015,3,2015-10-11 00:00:00
17,IO032015,UNNAMED,2015-10-11,1000,  , DB,15.9,69.3,20,1007,2015,3,2015-10-11 06:00:00
0,IO012008,UNNAMED,2008-04-25,5100,  , DB,10.5,90.3,20,1007,2008,1,2008-04-25 12:00:00
1,IO012008,UNNAMED,2008-04-25,5100,  , DB,10.8,89.5,20,1007,2008,1,2008-04-25 18:00:00
2,IO012008,UNNAMED,2008-04-26,6000,  , DB,10.7,88.7,20,1007,2008,1,2008-04-26 00:00:00
3,IO012008,UNNAMED,2008-04-26,6000,  , DB,11.2,88.5,20,1007,2008,1,2008-04-26 06:00:00
4,IO012008,UNNAMED,2008-04-26,6100,  , DB,11.5,87.9,20,1007,2008,1,2008-04-26 12:00:00
5,IO012008,UNNAMED,2008-04-26,6100,  , TD,11.5,87.2,25,1004,2008,1,2008-04-26 18:00:00
6,IO012008,UNNAMED,2008-04-27,7000,  , TD,11.6,86.7,25,1002,2008,1,2008-04-27 00:00:00
7,IO012008,UNNAMED,2008-04-27,7000,  , TD,11.7,86.3,30,1000,2008,1,2008-04-27 06:00:00
8,IO012008,UNNAMED,2008-04-27,7100,  , TS,12.2,85.9,35,996,2008,1,2008-04-27 12:00:00
9,IO012008,UNNAMED,2008-04-27,7100,  , TS,12.5,85.7,45,989,2008,1,2008-04-27 18:00:00
10,IO012008,UNNAMED,2008-04-28,8000,  , TS,12.8,85.6,55,982,2008,1,2008-04-28 00:00:00
12,IO012008,UNNAMED,2008-04-28,8000,  , TY,13.1,85.6,65,974,2008,1,2008-04-28 06:00:00
14,IO012008,UNNAMED,2008-04-28,8100,  , TY,12.9,85.3,70,970,2008,1,2008-04-28 12:00:00
16,IO012008,UNNAMED,2008-04-28,8100,  , TY,13.2,85.3,75,967,2008,1,2008-04-28 18:00:00
19,IO012008,UNNAMED,2008-04-29,9000,  , TY,13.3,85.6,75,967,2008,1,2008-04-29 00:00:00
22,IO012008,UNNAMED,2008-04-29,9000,  , TY,13.1,85.8,75,967,2008,1,2008-04-29 06:00:00
25,IO012008,UNNAMED,2008-04-29,9100,  , TY,13.5,86.2,70,970,2008,1,2008-04-29 12:00:00
28,IO012008,UNNAMED,2008-04-29,9100,  , TY,14.0,86.6,70,970,2008,1,2008-04-29 18:00:00
31,IO012008,UNNAMED,2008-04-30,0000,  , TY,14.4,86.7,70,970,2008,1,2008-04-30 00:00:00
34,IO012008,UNNAMED,2008-04-30,0000,  , TS,14.7,87.0,60,978,2008,1,2008-04-30 06:00:00
36,IO012008,UNNAMED,2008-04-30,0100,  , TY,15.0,87.5,65,974,2008,1,2008-04-30 12:00:00
39,IO012008,UNNAMED,2008-04-30,0100,  , TY,15.3,88.2,65,974,2008,1,2008-04-30 18:00:00
42,IO012008,UNNAMED,2008-05-01,1000,  , TY,15.6,89.0,65,974,2008,1,2008-05-01 00:00:00
45,IO012008,UNNAMED,2008-05-01,1000,  , TY,15.9,89.8,70,970,2008,1,2008-05-01 06:00:00
48,IO012008,UNNAMED,2008-05-01,1100,  , TY,15.9,90.7,100,948,2008,1,2008-05-01 12:00:00
51,IO012008,UNNAMED,2008-05-01,1100,  , TY,15.8,91.7,100,948,2008,1,2008-05-01 18:00:00
54,IO012008,UNNAMED,2008-05-02,2000,  , TY,15.8,92.7,110,941,2008,1,2008-05-02 00:00:00
57,IO012008,UNNAMED,2008-05-02,2000,  , TY,15.9,93.6,115,937,2008,1,2008-05-02 06:00:00
60,IO012008,UNNAMED,2008-05-02,2100,  , TY,16.0,94.7,115,937,2008,1,2008-05-02 12:00:00
63,IO012008,UNNAMED,2008-05-02,2100,  , TY,16.4,95.6,85,963,2008,1,2008-05-02 18:00:00
66,IO012008,UNNAMED,2008-05-03,3000,  , TY,16.8,96.4,70,970,2008,1,2008-05-03 00:00:00
69,IO012008,UNNAMED,2008-05-03,3000,  , TS,17.4,97.1,50,985,2008,1,2008-05-03 06:00:00
70,IO012008,UNNAMED,2008-05-03,3100,  , TS,18.3,97.6,40,993,2008,1,2008-05-03 12:00:00
71,IO012008,UNNAMED,2008-05-03,3100,  , TD,19.4,97.8,30,1000,2008,1,2008-05-03 18:00:00
72,IO012008,UNNAMED,2008-05-04,4000,  , TD,20.8,98.5,25,1004,2008,1,2008-05-04 00:00:00
0,IO052009,UNNAMED,2009-12-10,0100,  , DB,7.3,85.0,20,1007,2009,5,2009-12-10 18:00:00
1,IO052009,UNNAMED,2009-12-11,1000,  , TD,8.0,84.8,25,1004,2009,5,2009-12-11 00:00:00
2,IO052009,UNNAMED,2009-12-11,1000,  , TD,8.7,84.9,30,1000,2009,5,2009-12-11 06:00:00
3,IO052009,UNNAMED,2009-12-11,1100,  , TS,9.1,85.2,40,993,2009,5,2009-12-11 12:00:00
4,IO052009,UNNAMED,2009-12-11,1100,  , TS,9.6,85.1,45,989,2009,5,2009-12-11 18:00:00
5,IO052009,UNNAMED,2009-12-12,2000,  , TS,9.8,84.7,45,989,2009,5,2009-12-12 00:00:00
6,IO052009,UNNAMED,2009-12-12,2000,  , TS,9.9,84.3,45,989,2009,5,2009-12-12 06:00:00
7,IO052009,UNNAMED,2009-12-12,2100,  , TS,9.7,83.8,45,989,2009,5,2009-12-12 12:00:00
8,IO052009,UNNAMED,2009-12-12,2100,  , TS,9.3,83.5,45,989,2009,5,2009-12-12 18:00:00
9,IO052009,UNNAMED,2009-12-13,3000,  , TS,9.1,83.3,40,993,2009,5,2009-12-13 00:00:00
10,IO052009,UNNAMED,2009-12-13,3000,  , TS,9.0,83.0,35,996,2009,5,2009-12-13 06:00:00
11,IO052009,UNNAMED,2009-12-13,3100,  , TS,8.9,82.6,35,996,2009,5,2009-12-13 12:00:00
12,IO052009,UNNAMED,2009-12-13,3100,  , TS,8.9,82.1,35,996,2009,5,2009-12-13 18:00:00
13,IO052009,UNNAMED,2009-12-14,4000,  , TD,8.9,81.6,30,1000,2009,5,2009-12-14 00:00:00
14,IO052009,UNNAMED,2009-12-14,4000,  , TD,8.5,81.5,30,1000,2009,5,2009-12-14 06:00:00
15,IO052009,UNNAMED,2009-12-14,4100,  , DB,8.5,81.3,25,1004,2009,5,2009-12-14 12:00:00
16,IO052009,UNNAMED,2009-12-14,4100,  , DB,8.5,81.1,15,1010,2009,5,2009-12-14 18:00:00
0,IO012011,UNNAMED,2011-06-09,9000,  , DB,18.1,69.9,20,1007,2011,1,2011-06-09 06:00:00
1,IO012011,UNNAMED,2011-06-09,9100,  , TD,18.3,70.3,25,1004,2011,1,2011-06-09 12:00:00
2,IO012011,UNNAMED,2011-06-09,9100,  , TD,18.6,70.6,25,1004,2011,1,2011-06-09 18:00:00
3,IO012011,UNNAMED,2011-06-10,0000,  , TD,19.0,70.7,25,1004,2011,1,2011-06-10 00:00:00
4,IO012011,UNNAMED,2011-06-10,0000,  , TD,19.1,71.1,25,1004,2011,1,2011-06-10 06:00:00
5,IO012011,UNNAMED,2011-06-10,0100,  , TD,19.0,71.7,30,1000,2011,1,2011-06-10 12:00:00
6,IO012011,UNNAMED,2011-06-10,0100,  , TD,19.1,71.9,30,999,2011,1,2011-06-10 18:00:00
7,IO012011,UNNAMED,2011-06-11,1000,  , TD,19.2,72.1,30,998,2011,1,2011-06-11 00:00:00
8,IO012011,UNNAMED,2011-06-11,1000,  , TS,19.5,72.0,35,996,2011,1,2011-06-11 06:00:00
9,IO012011,UNNAMED,2011-06-11,1100,  , TS,20.0,71.7,35,996,2011,1,2011-06-11 12:00:00
10,IO012011,UNNAMED,2011-06-11,1100,  , TS,20.3,71.3,35,996,2011,1,2011-06-11 18:00:00
11,IO012011,UNNAMED,2011-06-12,2000,  , TD,20.5,70.9,30,1000,2011,1,2011-06-12 00:00:00
12,IO012011,UNNAMED,2011-06-12,2000,  , DB,20.4,70.3,20,1007,2011,1,2011-06-12 06:00:00
13,IO012011,UNNAMED,2011-06-12,2100,  , TD,20.9,70.1,25,1004,2011,1,2011-06-12 12:00:00
0,IO032018,UNNAMED,2018-05-28,8000,  , DB,16.5,90.2,20,1007,2018,3,2018-05-28 00:00:00
1,IO032018,UNNAMED,2018-05-28,8000,  , TD,16.9,90.6,25,1004,2018,3,2018-05-28 06:00:00
2,IO032018,UNNAMED,2018-05-28,8100,  , TD,17.3,91.0,25,1004,2018,3,2018-05-28 12:00:00
3,IO032018,UNNAMED,2018-05-28,8100,  , WV,17.8,91.5,30,1000,2018,3,2018-05-28 18:00:00
4,IO032018,UNNAMED,2018-05-29,9000,  , TS,18.3,92.0,35,996,2018,3,2018-05-29 00:00:00
5,IO032018,UNNAMED,2018-05-29,9000,  , TS,18.8,92.6,40,993,2018,3,2018-05-29 06:00:00
6,IO032018,UNNAMED,2018-05-29,9100,  , TS,19.5,93.5,45,989,2018,3,2018-05-29 12:00:00
7,IO032018,UNNAMED,2018-05-29,9100,  , TS,20.3,94.5,35,996,2018,3,2018-05-29 18:00:00
8,IO032018,UNNAMED,2018-05-30,0000,  , TD,21.3,95.7,30,1000,2018,3,2018-05-30 00:00:00
0,IO032016,UNNAMED,2016-10-22,2000,  , TD,14.0,90.3,25,1004,2016,3,2016-10-22 00:00:00
1,IO032016,UNNAMED,2016-10-22,2000,  , TD,14.6,91.5,25,1005,2016,3,2016-10-22 06:00:00
2,IO032016,UNNAMED,2016-10-22,2100,  , TD,14.9,92.1,25,1005,2016,3,2016-10-22 12:00:00
3,IO032016,UNNAMED,2016-10-22,2100,  , TD,15.3,92.4,25,1004,2016,3,2016-10-22 18:00:00
4,IO032016,UNNAMED,2016-10-23,3000,  , TD,15.5,92.5,25,1004,2016,3,2016-10-23 00:00:00
5,IO032016,UNNAMED,2016-10-23,3000,  , TD,15.7,92.6,30,1000,2016,3,2016-10-23 06:00:00
6,IO032016,UNNAMED,2016-10-23,3100,  , TD,15.8,92.8,30,1001,2016,3,2016-10-23 12:00:00
7,IO032016,UNNAMED,2016-10-23,3100,  , TD,16.0,93.0,30,1000,2016,3,2016-10-23 18:00:00
8,IO032016,UNNAMED,2016-10-24,4000,  , TD,16.1,93.0,30,1000,2016,3,2016-10-24 00:00:00
9,IO032016,UNNAMED,2016-10-24,4000,  , TD,16.3,93.0,30,1000,2016,3,2016-10-24 03:00:00
10,IO032016,UNNAMED,2016-10-24,4000,  , TD,16.5,93.0,30,1000,2016,3,2016-10-24 06:00:00
11,IO032016,UNNAMED,2016-10-24,4000,  , TD,16.7,92.6,30,1000,2016,3,2016-10-24 09:00:00
12,IO032016,UNNAMED,2016-10-24,4100,  , TD,16.7,92.3,30,1000,2016,3,2016-10-24 12:00:00
13,IO032016,UNNAMED,2016-10-24,4100,  , TD,16.6,92.0,30,1000,2016,3,2016-10-24 18:00:00
14,IO032016,UNNAMED,2016-10-25,5000,  , TS,16.6,91.7,35,996,2016,3,2016-10-25 00:00:00
15,IO032016,UNNAMED,2016-10-25,5000,  , TS,16.6,91.3,40,993,2016,3,2016-10-25 06:00:00
16,IO032016,UNNAMED,2016-10-25,5100,  , TS,16.6,90.6,35,996,2016,3,2016-10-25 12:00:00
17,IO032016,UNNAMED,2016-10-25,5100,  , TS,16.5,89.8,35,996,2016,3,2016-10-25 18:00:00
18,IO032016,UNNAMED,2016-10-26,6000,  , TS,16.1,89.0,35,996,2016,3,2016-10-26 00:00:00
19,IO032016,UNNAMED,2016-10-26,6000,  , TD,16.1,87.8,30,1000,2016,3,2016-10-26 06:00:00
20,IO032016,UNNAMED,2016-10-26,6100,  , TD,16.0,86.9,30,1000,2016,3,2016-10-26 12:00:00
21,IO032016,UNNAMED,2016-10-26,6100,  , TD,15.9,86.1,25,1004,2016,3,2016-10-26 18:00:00
22,IO032016,UNNAMED,2016-10-27,7000,  , TD,15.8,85.2,25,1004,2016,3,2016-10-27 00:00:00
23,IO032016,UNNAMED,2016-10-27,7000,  , TD,15.8,84.2,25,1004,2016,3,2016-10-27 06:00:00
24,IO032016,UNNAMED,2016-10-27,7100,  , TD,15.6,83.6,25,1006,2016,3,2016-10-27 12:00:00
25,IO032016,UNNAMED,2016-10-27,7100,  , TD,15.3,83.0,25,1006,2016,3,2016-10-27 18:00:00
26,IO032016,UNNAMED,2016-10-28,8000,  , TD,15.1,82.6,25,1005,2016,3,2016-10-28 00:00:00
27,IO032016,UNNAMED,2016-10-28,8000,  , TD,14.9,82.1,25,1004,2016,3,2016-10-28 06:00:00
28,IO032016,UNNAMED,2016-10-28,8100,  , TD,14.6,81.7,25,1004,2016,3,2016-10-28 12:00:00
29,IO032016,UNNAMED,2016-10-28,8100,  , DB,14.3,81.3,20,1007,2016,3,2016-10-28 18:00:00
30,IO032016,UNNAMED,2016-10-29,9000,  , DB,14.2,81.2,20,1007,2016,3,2016-10-29 00:00:00
31,IO032016,UNNAMED,2016-10-29,9000,  , DB,14.0,81.0,20,1007,2016,3,2016-10-29 06:00:00
0,IO042017,UNNAMED,2017-12-08,8000,  , TS,17.2,86.3,40,993,2017,4,2017-12-08 06:00:00
1,IO042017,UNNAMED,2017-12-08,8100,  , TS,17.7,86.4,45,989,2017,4,2017-12-08 12:00:00
2,IO042017,UNNAMED,2017-12-08,8100,  , TS,18.1,86.5,40,999,2017,4,2017-12-08 18:00:00
3,IO042017,UNNAMED,2017-12-09,9000,  , TS,18.4,86.6,35,996,2017,4,2017-12-09 00:00:00
4,IO042017,UNNAMED,2017-12-09,9000,  , TD,18.9,86.9,30,1000,2017,4,2017-12-09 06:00:00
5,IO042017,UNNAMED,2017-12-09,9100,  , TD,19.3,87.3,30,1000,2017,4,2017-12-09 12:00:00
6,IO042017,UNNAMED,2017-12-09,9100,  , TD,19.8,87.6,25,1009,2017,4,2017-12-09 18:00:00
7,IO042017,UNNAMED,2017-12-10,0000,  , TD,20.4,88.1,25,1009,2017,4,2017-12-10 00:00:00
8,IO042017,UNNAMED,2017-12-10,0000,  , TD,21.1,88.7,20,1007,2017,4,2017-12-10 06:00:00
0,IO052007,UNNAMED,2007-10-27,7000,  , TD,11.2,68.2,25,1004,2007,5,2007-10-27 06:00:00
1,IO052007,UNNAMED,2007-10-27,7100,  , TD,11.2,67.7,25,1004,2007,5,2007-10-27 12:00:00
2,IO052007,UNNAMED,2007-10-27,7100,  , TD,11.2,67.2,30,1000,2007,5,2007-10-27 18:00:00
3,IO052007,UNNAMED,2007-10-28,8000,  , TS,11.3,66.8,40,993,2007,5,2007-10-28 00:00:00
4,IO052007,UNNAMED,2007-10-28,8000,  , TS,11.4,66.6,40,993,2007,5,2007-10-28 06:00:00
5,IO052007,UNNAMED,2007-10-28,8100,  , TS,11.5,66.5,40,993,2007,5,2007-10-28 12:00:00
6,IO052007,UNNAMED,2007-10-28,8100,  , TS,11.3,66.3,40,993,2007,5,2007-10-28 18:00:00
7,IO052007,UNNAMED,2007-10-29,9000,  , TS,11.1,66.5,40,993,2007,5,2007-10-29 00:00:00
8,IO052007,UNNAMED,2007-10-29,9000,  , TS,11.1,66.8,40,993,2007,5,2007-10-29 06:00:00
9,IO052007,UNNAMED,2007-10-29,9100,  , TS,11.2,66.7,35,996,2007,5,2007-10-29 12:00:00
10,IO052007,UNNAMED,2007-10-29,9100,  , TS,11.3,66.5,35,996,2007,5,2007-10-29 18:00:00
11,IO052007,UNNAMED,2007-10-30,0000,  , TD,11.2,66.2,30,1000,2007,5,2007-10-30 00:00:00
12,IO052007,UNNAMED,2007-10-30,0000,  , TD,11.1,65.7,25,1004,2007,5,2007-10-30 06:00:00
0,IO042016,UNNAMED,2016-11-29,9100,  , TD,7.2,87.9,30,1000,2016,4,2016-11-29 12:00:00
1,IO042016,UNNAMED,2016-11-29,9100,  , TS,7.8,86.9,35,996,2016,4,2016-11-29 18:00:00
2,IO042016,UNNAMED,2016-11-30,0000,  , TS,8.5,86.0,40,993,2016,4,2016-11-30 00:00:00
