,ID,NAME,DATE,TIME,L,CLASS,LAT,LONG,WIND,PRESS,SEASON,NUM,TIMESTAMP
0,WP132014,UNNAMED,2014-09-05,5100,  , DB,21.8,127.1,15,1010,2014,13,2014-09-05 18:00:00
1,WP132014,UNNAMED,2014-09-06,6000,  , DB,23.1,127.1,20,1003,2014,13,2014-09-06 00:00:00
2,WP132014,UNNAMED,2014-09-06,6000,  , DB,24.0,127.2,20,1003,2014,13,2014-09-06 06:00:00
3,WP132014,UNNAMED,2014-09-06,6100,  , DB,25.2,127.9,25,1004,2014,13,2014-09-06 12:00:00
4,WP132014,UNNAMED,2014-09-06,6100,  , DB,26.4,128.8,25,1003,2014,13,2014-09-06 18:00:00
5,WP132014,UNNAMED,2014-09-07,7000,  , TD,27.2,129.6,30,1000,2014,13,2014-09-07 00:00:00
6,WP132014,UNNAMED,2014-09-07,7000,  , TD,27.7,130.3,30,1000,2014,13,2014-09-07 03:00:00
7,WP132014,UNNAMED,2014-09-07,7000,  , TS,28.0,131.4,35,996,2014,13,2014-09-07 06:00:00
8,WP132014,UNNAMED,2014-09-07,7100,  , TS,28.1,133.0,45,988,2014,13,2014-09-07 12:00:00
9,WP132014,UNNAMED,2014-09-07,7100,  , TS,28.7,134.4,50,985,2014,13,2014-09-07 18:00:00
10,WP132014,UNNAMED,2014-09-08,8000,  , TS,29.2,135.7,55,982,2014,13,2014-09-08 00:00:00
12,WP132014,UNNAMED,2014-09-08,8000,  , TS,29.9,137.5,55,982,2014,13,2014-09-08 06:00:00
14,WP132014,UNNAMED,2014-09-08,8100,  , TS,30.8,139.2,55,982,2014,13,2014-09-08 12:00:00
16,WP132014,UNNAMED,2014-09-08,8100,  , TY,31.6,140.7,65,974,2014,13,2014-09-08 18:00:00
18,WP132014,UNNAMED,2014-09-09,9000,  , TS,32.5,142.8,60,978,2014,13,2014-09-09 00:00:00
20,WP132014,UNNAMED,2014-09-09,9000,  , TS,33.1,145.0,55,982,2014,13,2014-09-09 06:00:00
22,WP132014,UNNAMED,2014-09-09,9100,  , EX,33.9,147.1,50,985,2014,13,2014-09-09 12:00:00
24,WP132014,UNNAMED,2014-09-09,9100,  , EX,35.0,150.0,45,989,2014,13,2014-09-09 18:00:00
25,WP132014,UNNAMED,2014-09-10,0000,  , EX,35.9,152.9,40,993,2014,13,2014-09-10 00:00:00
0,WP172008,UNNAMED,2008-09-12,2100,  , DB,28.1,147.5,15,1010,2008,17,2008-09-12 18:00:00
1,WP172008,UNNAMED,2008-09-13,3000,  , TD,29.2,147.6,20,1007,2008,17,2008-09-13 00:00:00
2,WP172008,UNNAMED,2008-09-13,3000,  , TD,30.4,147.7,20,1007,2008,17,2008-09-13 06:00:00
3,WP172008,UNNAMED,2008-09-13,3100,  , TD,31.7,147.7,20,1007,2008,17,2008-09-13 12:00:00
4,WP172008,UNNAMED,2008-09-13,3100,  , TD,32.9,148.5,25,1004,2008,17,2008-09-13 18:00:00
5,WP172008,UNNAMED,2008-09-14,4000,  , TD,34.2,149.4,30,1000,2008,17,2008-09-14 00:00:00
6,WP172008,UNNAMED,2008-09-14,4000,  , TS,35.4,150.8,35,996,2008,17,2008-09-14 06:00:00
7,WP172008,UNNAMED,2008-09-14,4100,  , TS,36.8,153.0,35,996,2008,17,2008-09-14 12:00:00
8,WP172008,UNNAMED,2008-09-14,4100,  , EX,38.6,156.0,35,996,2008,17,2008-09-14 18:00:00
9,WP172008,UNNAMED,2008-09-15,5000,  , EX,40.8,159.3,35,996,2008,17,2008-09-15 00:00:00
10,WP172008,UNNAMED,2008-09-15,5000,  , EX,43.3,163.0,35,996,2008,17,2008-09-15 06:00:00
0,WP042010,UNNAMED,2010-07-17,7000,  , DB,15.3,123.3,15,1010,2010,4,2010-07-17 00:00:00
1,WP042010,UNNAMED,2010-07-17,7000,  , DB,15.5,123.0,20,1007,2010,4,2010-07-17 06:00:00
2,WP042010,UNNAMED,2010-07-17,7100,  , DB,15.3,122.7,20,1007,2010,4,2010-07-17 12:00:00
3,WP042010,UNNAMED,2010-07-17,7100,  , DB,15.2,122.4,20,1010,2010,4,2010-07-17 18:00:00
4,WP042010,UNNAMED,2010-07-18,8000,  , TD,15.2,122.0,25,1004,2010,4,2010-07-18 00:00:00
5,WP042010,UNNAMED,2010-07-18,8000,  , TD,15.4,121.2,25,1004,2010,4,2010-07-18 06:00:00
6,WP042010,UNNAMED,2010-07-18,8100,  , TD,15.4,120.3,25,1004,2010,4,2010-07-18 12:00:00
7,WP042010,UNNAMED,2010-07-18,8100,  , TD,15.3,119.3,25,1004,2010,4,2010-07-18 18:00:00
8,WP042010,UNNAMED,2010-07-19,9000,  , TD,15.2,118.3,25,1004,2010,4,2010-07-19 00:00:00
9,WP042010,UNNAMED,2010-07-19,9000,  , TD,15.4,117.3,30,1000,2010,4,2010-07-19 06:00:00
10,WP042010,UNNAMED,2010-07-19,9100,  , TS,15.9,116.5,35,996,2010,4,2010-07-19 12:00:00
11,WP042010,UNNAMED,2010-07-19,9100,  , TS,16.7,116.4,35,996,2010,4,2010-07-19 18:00:00
12,WP042010,UNNAMED,2010-07-20,0000,  , TS,17.4,115.9,35,996,2010,4,2010-07-20 00:00:00
13,WP042010,UNNAMED,2010-07-20,0000,  , TS,17.9,115.2,35,996,2010,4,2010-07-20 06:00:00
14,WP042010,UNNAMED,2010-07-20,0100,  , TS,18.1,114.3,45,989,2010,4,2010-07-20 12:00:00
15,WP042010,UNNAMED,2010-07-20,0100,  , TS,18.1,113.7,50,985,2010,4,2010-07-20 18:00:00
16,WP042010,UNNAMED,2010-07-21,1000,  , TS,18.4,113.1,55,982,2010,4,2010-07-21 00:00:00
18,WP042010,UNNAMED,2010-07-21,1000,  , TS,18.9,112.8,55,982,2010,4,2010-07-21 06:00:00
19,WP042010,UNNAMED,2010-07-21,1100,  , TS,19.4,112.4,60,978,2010,4,2010-07-21 12:00:00
21,WP042010,UNNAMED,2010-07-21,1100,  , TY,19.9,111.9,70,970,2010,4,2010-07-21 18:00:00
23,WP042010,UNNAMED,2010-07-22,2000,  , TY,20.7,111.3,80,963,2010,4,2010-07-22 00:00:00
26,WP042010,UNNAMED,2010-07-22,2000,  , TY,21.4,110.6,70,970,2010,4,2010-07-22 06:00:00
29,WP042010,UNNAMED,2010-07-22,2100,  , TS,21.9,109.7,55,982,2010,4,2010-07-22 12:00:00
31,WP042010,UNNAMED,2010-07-22,2100,  , TS,22.6,109.0,45,989,2010,4,2010-07-22 18:00:00
32,WP042010,UNNAMED,2010-07-23,3000,  , TS,23.3,108.0,35,996,2010,4,2010-07-23 00:00:00
33,WP042010,UNNAMED,2010-07-23,3000,  , TD,23.6,106.9,25,1004,2010,4,2010-07-23 06:00:00
34,WP042010,UNNAMED,2010-07-23,3100,  , TD,23.8,105.8,20,1007,2010,4,2010-07-23 12:00:00
0,WP062014,UNNAMED,2014-04-26,6100,  , DB,10.0,145.3,15,1005,2014,6,2014-04-26 12:00:00
1,WP062014,UNNAMED,2014-04-26,6100,  , DB,10.2,145.8,20,1005,2014,6,2014-04-26 18:00:00
2,WP062014,UNNAMED,2014-04-27,7000,  , DB,10.5,146.1,20,1006,2014,6,2014-04-27 00:00:00
3,WP062014,UNNAMED,2014-04-27,7000,  , DB,10.9,146.3,20,1006,2014,6,2014-04-27 06:00:00
4,WP062014,UNNAMED,2014-04-27,7100,  , TD,11.4,146.5,30,1000,2014,6,2014-04-27 12:00:00
5,WP062014,UNNAMED,2014-04-27,7100,  , TS,12.0,146.8,40,993,2014,6,2014-04-27 18:00:00
6,WP062014,UNNAMED,2014-04-28,8000,  , TS,12.6,147.1,45,989,2014,6,2014-04-28 00:00:00
7,WP062014,UNNAMED,2014-04-28,8000,  , TS,13.2,147.3,50,985,2014,6,2014-04-28 06:00:00
8,WP062014,UNNAMED,2014-04-28,8100,  , TS,14.0,147.5,55,982,2014,6,2014-04-28 12:00:00
10,WP062014,UNNAMED,2014-04-28,8100,  , TS,14.9,147.4,60,978,2014,6,2014-04-28 18:00:00
12,WP062014,UNNAMED,2014-04-29,9000,  , TY,15.7,147.3,65,974,2014,6,2014-04-29 00:00:00
14,WP062014,UNNAMED,2014-04-29,9000,  , TY,16.5,147.4,70,970,2014,6,2014-04-29 06:00:00
17,WP062014,UNNAMED,2014-04-29,9100,  , TY,17.4,147.5,70,970,2014,6,2014-04-29 12:00:00
20,WP062014,UNNAMED,2014-04-29,9100,  , TY,18.1,147.5,65,974,2014,6,2014-04-29 18:00:00
22,WP062014,UNNAMED,2014-04-30,0000,  , TY,18.7,147.4,65,974,2014,6,2014-04-30 00:00:00
24,WP062014,UNNAMED,2014-04-30,0000,  , TS,19.2,147.2,55,982,2014,6,2014-04-30 06:00:00
26,WP062014,UNNAMED,2014-04-30,0100,  , TS,19.9,146.8,50,985,2014,6,2014-04-30 12:00:00
27,WP062014,UNNAMED,2014-04-30,0100,  , TS,20.7,146.0,45,989,2014,6,2014-04-30 18:00:00
28,WP062014,UNNAMED,2014-05-01,1000,  , TS,21.4,145.1,35,996,2014,6,2014-05-01 00:00:00
29,WP062014,UNNAMED,2014-05-01,1000,  , TD,22.0,144.4,30,1000,2014,6,2014-05-01 06:00:00
30,WP062014,UNNAMED,2014-05-01,1100,  , TD,22.8,143.7,30,1000,2014,6,2014-05-01 12:00:00
31,WP062014,UNNAMED,2014-05-01,1100,  , TD,23.6,143.8,30,1000,2014,6,2014-05-01 18:00:00
32,WP062014,UNNAMED,2014-05-02,2000,  , TD,24.2,144.3,30,1000,2014,6,2014-05-02 00:00:00
33,WP062014,UNNAMED,2014-05-02,2000,  , EX,24.8,145.0,30,1000,2014,6,2014-05-02 06:00:00
0,WP292016,UNNAMED,2016-11-23,3000,  , DB,9.3,129.9,15,1006,2016,29,2016-11-23 06:00:00
1,WP292016,UNNAMED,2016-11-23,3100,  , DB,9.7,129.1,15,1005,2016,29,2016-11-23 12:00:00
2,WP292016,UNNAMED,2016-11-23,3100,  , DB,9.5,128.6,20,1007,2016,29,2016-11-23 18:00:00
3,WP292016,UNNAMED,2016-11-24,4000,  , TD,9.5,127.8,25,1004,2016,29,2016-11-24 00:00:00
4,WP292016,UNNAMED,2016-11-24,4000,  , TD,9.9,126.8,30,1000,2016,29,2016-11-24 06:00:00
5,WP292016,UNNAMED,2016-11-24,4100,  , TS,10.5,125.3,35,996,2016,29,2016-11-24 12:00:00
6,WP292016,UNNAMED,2016-11-24,4100,  , TS,11.2,123.7,40,993,2016,29,2016-11-24 18:00:00
7,WP292016,UNNAMED,2016-11-25,5000,  , TS,11.3,122.5,45,989,2016,29,2016-11-25 00:00:00
8,WP292016,UNNAMED,2016-11-25,5000,  , TS,11.4,121.5,50,985,2016,29,2016-11-25 06:00:00
10,WP292016,UNNAMED,2016-11-25,5100,  , TS,11.7,120.9,50,985,2016,29,2016-11-25 12:00:00
12,WP292016,UNNAMED,2016-11-25,5100,  , TS,12.7,119.8,60,978,2016,29,2016-11-25 18:00:00
14,WP292016,UNNAMED,2016-11-26,6000,  , TY,13.3,118.7,75,967,2016,29,2016-11-26 00:00:00
17,WP292016,UNNAMED,2016-11-26,6000,  , TY,13.9,117.9,65,974,2016,29,2016-11-26 06:00:00
20,WP292016,UNNAMED,2016-11-26,6100,  , TS,14.4,117.5,60,978,2016,29,2016-11-26 12:00:00
22,WP292016,UNNAMED,2016-11-26,6100,  , TY,15.0,117.4,65,974,2016,29,2016-11-26 18:00:00
25,WP292016,UNNAMED,2016-11-27,7000,  , TY,15.7,117.6,75,967,2016,29,2016-11-27 00:00:00
28,WP292016,UNNAMED,2016-11-27,7000,  , TY,16.6,118.1,80,963,2016,29,2016-11-27 06:00:00
31,WP292016,UNNAMED,2016-11-27,7100,  , TS,17.1,118.4,50,985,2016,29,2016-11-27 12:00:00
33,WP292016,UNNAMED,2016-11-27,7100,  , TD,17.5,118.5,30,1000,2016,29,2016-11-27 18:00:00
34,WP292016,UNNAMED,2016-11-28,8000,  , TD,17.1,118.7,25,1004,2016,29,2016-11-28 00:00:00
0,WP232014,UNNAMED,2014-12-27,7100,  , DB,7.6,129.2,20,1007,2014,23,2014-12-27 18:00:00
1,WP232014,UNNAMED,2014-12-28,8000,  , TD,7.7,128.5,25,1004,2014,23,2014-12-28 00:00:00
2,WP232014,UNNAMED,2014-12-28,8000,  , TD,7.9,128.0,30,1000,2014,23,2014-12-28 06:00:00
3,WP232014,UNNAMED,2014-12-28,8100,  , TD,8.2,127.3,30,1000,2014,23,2014-12-28 12:00:00
4,WP232014,UNNAMED,2014-12-28,8100,  , TS,8.6,126.6,35,996,2014,23,2014-12-28 18:00:00
5,WP232014,UNNAMED,2014-12-29,9000,  , TS,8.9,126.0,40,993,2014,23,2014-12-29 00:00:00
6,WP232014,UNNAMED,2014-12-29,9000,  , TS,9.4,125.3,40,993,2014,23,2014-12-29 06:00:00
7,WP232014,UNNAMED,2014-12-29,9100,  , TS,9.8,124.6,45,989,2014,23,2014-12-29 12:00:00
8,WP232014,UNNAMED,2014-12-29,9100,  , TS,9.9,123.9,35,996,2014,23,2014-12-29 18:00:00
9,WP232014,UNNAMED,2014-12-30,0000,  , TD,9.8,123.2,30,1000,2014,23,2014-12-30 00:00:00
10,WP232014,UNNAMED,2014-12-30,0000,  , TD,9.7,122.8,30,1000,2014,23,2014-12-30 06:00:00
11,WP232014,UNNAMED,2014-12-30,0100,  , TD,9.5,122.5,25,1004,2014,23,2014-12-30 12:00:00
12,WP232014,UNNAMED,2014-12-30,0100,  , TD,9.3,122.2,25,1004,2014,23,2014-12-30 18:00:00
13,WP232014,UNNAMED,2014-12-31,1000,  , TD,8.8,121.7,25,1004,2014,23,2014-12-31 00:00:00
14,WP232014,UNNAMED,2014-12-31,1000,  , DB,8.1,120.8,20,1007,2014,23,2014-12-31 06:00:00
15,WP232014,UNNAMED,2014-12-31,1100,  , DB,7.6,120.2,20,1007,2014,23,2014-12-31 12:00:00
16,WP232014,UNNAMED,2014-12-31,1100,  , DB,7.2,119.6,20,1007,2014,23,2014-12-31 18:00:00
17,WP232015,UNNAMED,2015-01-01,1000,  , DB,6.8,119.0,20,1007,2015,23,2015-01-01 00:00:00
18,WP232015,UNNAMED,2015-01-01,1000,  , DB,6.6,118.6,20,1006,2015,23,2015-01-01 06:00:00
0,WP212016,UNNAMED,2016-09-25,5100,  , DB,16.1,160.3,20,1007,2016,21,2016-09-25 18:00:00
1,WP212016,UNNAMED,2016-09-26,6000,  , DB,15.8,159.1,20,1007,2016,21,2016-09-26 00:00:00
2,WP212016,UNNAMED,2016-09-26,6000,  , DB,15.6,157.8,20,1007,2016,21,2016-09-26 06:00:00
3,WP212016,UNNAMED,2016-09-26,6100,  , DB,15.5,156.1,20,1007,2016,21,2016-09-26 12:00:00
4,WP212016,UNNAMED,2016-09-26,6100,  , DB,15.2,154.4,20,1007,2016,21,2016-09-26 18:00:00
5,WP212016,UNNAMED,2016-09-27,7000,  , TD,14.7,153.3,25,1004,2016,21,2016-09-27 00:00:00
6,WP212016,UNNAMED,2016-09-27,7000,  , TD,15.0,152.4,25,1004,2016,21,2016-09-27 06:00:00
7,WP212016,UNNAMED,2016-09-27,7000,  , TD,15.2,152.1,25,1004,2016,21,2016-09-27 08:00:00
8,WP212016,UNNAMED,2016-09-27,7100,  , TD,14.6,150.9,25,1004,2016,21,2016-09-27 12:00:00
9,WP212016,UNNAMED,2016-09-27,7100,  , TD,14.6,149.6,25,1004,2016,21,2016-09-27 18:00:00
10,WP212016,UNNAMED,2016-09-28,8000,  , TD,14.4,148.3,25,1004,2016,21,2016-09-28 00:00:00
11,WP212016,UNNAMED,2016-09-28,8000,  , TD,14.5,146.9,25,1004,2016,21,2016-09-28 06:00:00
12,WP212016,UNNAMED,2016-09-28,8100,  , TD,14.2,145.1,25,1004,2016,21,2016-09-28 12:00:00
13,WP212016,UNNAMED,2016-09-28,8100,  , TD,14.2,143.9,30,1005,2016,21,2016-09-28 18:00:00
14,WP212016,UNNAMED,2016-09-29,9000,  , TD,14.2,142.7,30,1004,2016,21,2016-09-29 00:00:00
15,WP212016,UNNAMED,2016-09-29,9000,  , TS,14.1,141.4,35,1000,2016,21,2016-09-29 06:00:00
16,WP212016,UNNAMED,2016-09-29,9100,  , TS,13.9,140.1,40,1001,2016,21,2016-09-29 12:00:00
17,WP212016,UNNAMED,2016-09-29,9100,  , TS,13.6,139.2,45,989,2016,21,2016-09-29 18:00:00
18,WP212016,UNNAMED,2016-09-30,0000,  , TS,13.5,138.7,45,989,2016,21,2016-09-30 00:00:00
19,WP212016,UNNAMED,2016-09-30,0000,  , TS,14.0,137.6,45,989,2016,21,2016-09-30 06:00:00
20,WP212016,UNNAMED,2016-09-30,0100,  , TS,14.7,137.0,50,985,2016,21,2016-09-30 12:00:00
22,WP212016,UNNAMED,2016-09-30,0100,  , TS,15.3,136.3,50,985,2016,21,2016-09-30 18:00:00
24,WP212016,UNNAMED,2016-10-01,1000,  , TS,15.8,135.5,55,982,2016,21,2016-10-01 00:00:00
26,WP212016,UNNAMED,2016-10-01,1000,  , TS,16.8,134.8,60,978,2016,21,2016-10-01 06:00:00
28,WP212016,UNNAMED,2016-10-01,1100,  , TY,17.6,133.7,75,967,2016,21,2016-10-01 12:00:00
31,WP212016,UNNAMED,2016-10-01,1100,  , TY,18.5,132.7,90,956,2016,21,2016-10-01 18:00:00
34,WP212016,UNNAMED,2016-10-02,2000,  , TY,19.7,131.5,110,941,2016,21,2016-10-02 00:00:00
37,WP212016,UNNAMED,2016-10-02,2000,  , TY,20.8,130.4,115,937,2016,21,2016-10-02 06:00:00
40,WP212016,UNNAMED,2016-10-02,2100,  , TY,21.8,129.3,115,937,2016,21,2016-10-02 12:00:00
43,WP212016,UNNAMED,2016-10-02,2100,  , TY,22.8,128.3,125,929,2016,21,2016-10-02 18:00:00
46,WP212016,UNNAMED,2016-10-03,3000,  , ST,23.9,127.6,135,922,2016,21,2016-10-03 00:00:00
49,WP212016,UNNAMED,2016-10-03,3000,  , ST,25.0,127.0,150,911,2016,21,2016-10-03 06:00:00
52,WP212016,UNNAMED,2016-10-03,3100,  , ST,25.9,126.7,140,918,2016,21,2016-10-03 12:00:00
55,WP212016,UNNAMED,2016-10-03,3100,  , ST,26.8,126.4,135,925,2016,21,2016-10-03 18:00:00
58,WP212016,UNNAMED,2016-10-04,4000,  , TY,27.9,126.2,125,934,2016,21,2016-10-04 00:00:00
61,WP212016,UNNAMED,2016-10-04,4000,  , TY,29.5,126.0,115,937,2016,21,2016-10-04 06:00:00
64,WP212016,UNNAMED,2016-10-04,4100,  , TY,30.8,125.9,95,952,2016,21,2016-10-04 12:00:00
67,WP212016,UNNAMED,2016-10-04,4100,  , TY,32.5,126.5,85,966,2016,21,2016-10-04 18:00:00
70,WP212016,UNNAMED,2016-10-05,5000,  , TY,34.3,128.2,70,970,2016,21,2016-10-05 00:00:00
73,WP212016,UNNAMED,2016-10-05,5000,  , EX,36.2,131.3,55,982,2016,21,2016-10-05 06:00:00
75,WP212016,UNNAMED,2016-10-05,5000,  , EX,37.0,133.6,50,985,2016,21,2016-10-05 09:00:00
0,WP222017,UNNAMED,2017-09-23,3100,  , DB,18.0,116.1,20,1007,2017,22,2017-09-23 12:00:00
1,WP222017,UNNAMED,2017-09-23,3100,  , TD,18.2,114.6,25,1004,2017,22,2017-09-23 18:00:00
2,WP222017,UNNAMED,2017-09-24,4000,  , TD,18.2,112.9,30,1005,2017,22,2017-09-24 00:00:00
3,WP222017,UNNAMED,2017-09-24,4000,  , TD,18.3,112.2,30,1000,2017,22,2017-09-24 03:00:00
4,WP222017,UNNAMED,2017-09-24,4000,  , TD,18.6,111.8,30,1000,2017,22,2017-09-24 06:00:00
5,WP222017,UNNAMED,2017-09-24,4100,  , TD,19.0,110.7,30,1000,2017,22,2017-09-24 12:00:00
6,WP222017,UNNAMED,2017-09-24,4100,  , TD,19.5,109.6,30,1001,2017,22,2017-09-24 18:00:00
7,WP222017,UNNAMED,2017-09-25,5000,  , TD,20.3,108.1,30,1000,2017,22,2017-09-25 00:00:00
8,WP222017,UNNAMED,2017-09-25,5000,  , DB,21.1,106.9,20,1007,2017,22,2017-09-25 06:00:00
0,WP182016,UNNAMED,2016-09-11,1100,  , DB,12.4,146.1,20,1007,2016,18,2016-09-11 12:00:00
1,WP182016,UNNAMED,2016-09-11,1100,  , TD,12.6,145.5,25,1004,2016,18,2016-09-11 15:00:00
2,WP182016,UNNAMED,2016-09-11,1100,  , TD,12.8,144.6,30,1000,2016,18,2016-09-11 18:00:00
3,WP182016,UNNAMED,2016-09-12,2000,  , TS,13.1,143.0,35,996,2016,18,2016-09-12 00:00:00
4,WP182016,UNNAMED,2016-09-12,2000,  , TS,13.4,141.7,45,989,2016,18,2016-09-12 06:00:00
5,WP182016,UNNAMED,2016-09-12,2100,  , TS,13.8,140.4,40,993,2016,18,2016-09-12 12:00:00
6,WP182016,UNNAMED,2016-09-12,2100,  , TS,14.0,139.0,45,989,2016,18,2016-09-12 18:00:00
7,WP182016,UNNAMED,2016-09-13,3000,  , TS,14.1,137.9,45,1000,2016,18,2016-09-13 00:00:00
8,WP182016,UNNAMED,2016-09-13,3000,  , TS,14.3,136.8,50,985,2016,18,2016-09-13 06:00:00
10,WP182016,UNNAMED,2016-09-13,3100,  , TS,14.6,135.7,55,982,2016,18,2016-09-13 12:00:00
12,WP182016,UNNAMED,2016-09-13,3100,  , TS,14.9,134.5,60,990,2016,18,2016-09-13 18:00:00
14,WP182016,UNNAMED,2016-09-14,4000,  , TY,15.5,133.4,65,974,2016,18,2016-09-14 00:00:00
17,WP182016,UNNAMED,2016-09-14,4000,  , TY,15.8,132.2,70,970,2016,18,2016-09-14 06:00:00
20,WP182016,UNNAMED,2016-09-14,4100,  , TY,16.2,131.2,70,970,2016,18,2016-09-14 12:00:00
23,WP182016,UNNAMED,2016-09-14,4100,  , TY,16.6,129.9,75,967,2016,18,2016-09-14 18:00:00
26,WP182016,UNNAMED,2016-09-15,5000,  , TY,16.9,129.0,70,970,2016,18,2016-09-15 00:00:00
29,WP182016,UNNAMED,2016-09-15,5000,  , TY,17.5,127.8,75,967,2016,18,2016-09-15 06:00:00
32,WP182016,UNNAMED,2016-09-15,5100,  , TY,18.4,126.7,90,956,2016,18,2016-09-15 12:00:00
35,WP182016,UNNAMED,2016-09-15,5100,  , TY,19.3,125.6,90,966,2016,18,2016-09-15 18:00:00
38,WP182016,UNNAMED,2016-09-16,6000,  , TY,20.2,124.7,95,952,2016,18,2016-09-16 00:00:00
41,WP182016,UNNAMED,2016-09-16,6000,  , TY,21.2,123.9,105,944,2016,18,2016-09-16 06:00:00
44,WP182016,UNNAMED,2016-09-16,6100,  , TY,22.1,123.4,115,937,2016,18,2016-09-16 12:00:00
47,WP182016,UNNAMED,2016-09-16,6100,  , TY,22.9,123.1,115,937,2016,18,2016-09-16 18:00:00
50,WP182016,UNNAMED,2016-09-17,7000,  , TY,24.2,123.0,110,941,2016,18,2016-09-17 00:00:00
53,WP182016,UNNAMED,2016-09-17,7000,  , TY,25.3,122.7,100,948,2016,18,2016-09-17 06:00:00
56,WP182016,UNNAMED,2016-09-17,7100,  , TY,25.9,122.7,80,963,2016,18,2016-09-17 12:00:00
59,WP182016,UNNAMED,2016-09-17,7100,  , TY,26.3,122.8,75,967,2016,18,2016-09-17 18:00:00
62,WP182016,UNNAMED,2016-09-18,8000,  , TY,26.9,123.5,75,967,2016,18,2016-09-18 00:00:00
65,WP182016,UNNAMED,2016-09-18,8000,  , TY,27.4,124.4,85,959,2016,18,2016-09-18 06:00:00
68,WP182016,UNNAMED,2016-09-18,8100,  , TY,28.0,125.2,90,961,2016,18,2016-09-18 12:00:00
71,WP182016,UNNAMED,2016-09-18,8100,  , TY,28.7,126.2,105,948,2016,18,2016-09-18 18:00:00
74,WP182016,UNNAMED,2016-09-19,9000,  , TY,29.4,127.2,110,941,2016,18,2016-09-19 00:00:00
77,WP182016,UNNAMED,2016-09-19,9000,  , TY,30.2,128.4,110,941,2016,18,2016-09-19 06:00:00
80,WP182016,UNNAMED,2016-09-19,9100,  , TY,30.8,129.7,100,950,2016,18,2016-09-19 12:00:00
83,WP182016,UNNAMED,2016-09-19,9100,  , TY,31.6,131.5,80,963,2016,18,2016-09-19 18:00:00
86,WP182016,UNNAMED,2016-09-20,0000,  , TY,32.8,133.5,65,979,2016,18,2016-09-20 00:00:00
89,WP182016,UNNAMED,2016-09-20,0000,  , TS,34.2,136.0,55,986,2016,18,2016-09-20 06:00:00
91,WP182016,UNNAMED,2016-09-20,0100,  , EX,35.4,138.7,35,996,2016,18,2016-09-20 12:00:00
0,WP112016,UNNAMED,2016-08-17,7100,  , DB,21.1,113.1,20,990,2016,11,2016-08-17 12:00:00
1,WP112016,UNNAMED,2016-08-17,7100,  , DB,21.2,112.5,20,990,2016,11,2016-08-17 18:00:00
2,WP112016,UNNAMED,2016-08-18,8000,  , TD,21.3,111.9,25,998,2016,11,2016-08-18 00:00:00
3,WP112016,UNNAMED,2016-08-18,8000,  , TD,20.8,111.2,25,998,2016,11,2016-08-18 06:00:00
4,WP112016,UNNAMED,2016-08-18,8100,  , TD,20.7,109.5,30,1000,2016,11,2016-08-18 12:00:00
5,WP112016,UNNAMED,2016-08-18,8100,  , TS,20.5,108.5,40,993,2016,11,2016-08-18 18:00:00
6,WP112016,UNNAMED,2016-08-19,9000,  , TS,20.5,107.7,45,989,2016,11,2016-08-19 00:00:00
7,WP112016,UNNAMED,2016-08-19,9000,  , TS,20.9,106.4,40,993,2016,11,2016-08-19 06:00:00
8,WP112016,UNNAMED,2016-08-19,9100,  , TD,21.4,104.8,30,1000,2016,11,2016-08-19 12:00:00
9,WP112016,UNNAMED,2016-08-19,9100,  , TD,22.1,102.6,25,1004,2016,11,2016-08-19 18:00:00
10,WP112016,UNNAMED,2016-08-20,0000,  , DB,22.5,100.6,20,1007,2016,11,2016-08-20 00:00:00
0,WP082017,UNNAMED,2017-07-20,0100,  , DB,16.1,116.0,20,1007,2017,8,2017-07-20 12:00:00
1,WP082017,UNNAMED,2017-07-20,0100,  , TD,16.9,115.3,25,1004,2017,8,2017-07-20 18:00:00
2,WP082017,UNNAMED,2017-07-21,1000,  , TD,17.4,114.6,30,1004,2017,8,2017-07-21 00:00:00
3,WP082017,UNNAMED,2017-07-21,1000,  , TD,17.5,114.2,30,1000,2017,8,2017-07-21 06:00:00
4,WP082017,UNNAMED,2017-07-21,1100,  , TD,17.6,113.6,30,1004,2017,8,2017-07-21 12:00:00
5,WP082017,UNNAMED,2017-07-21,1100,  , TD,17.7,113.1,30,1000,2017,8,2017-07-21 18:00:00
6,WP082017,UNNAMED,2017-07-22,2000,  , TD,17.9,112.7,30,1000,2017,8,2017-07-22 00:00:00
7,WP082017,UNNAMED,2017-07-22,2000,  , TD,17.9,112.3,30,1003,2017,8,2017-07-22 06:00:00
8,WP082017,UNNAMED,2017-07-22,2100,  , TD,17.7,112.1,30,1003,2017,8,2017-07-22 12:00:00
9,WP082017,UNNAMED,2017-07-22,2100,  , TD,17.6,111.8,30,1003,2017,8,2017-07-22 18:00:00
10,WP082017,UNNAMED,2017-07-23,3000,  , TS,17.6,111.6,35,1000,2017,8,2017-07-23 00:00:00
11,WP082017,UNNAMED,2017-07-23,3000,  , TS,17.5,111.5,35,1000,2017,8,2017-07-23 06:00:00
12,WP082017,UNNAMED,2017-07-23,3100,  , TS,17.3,111.6,35,998,2017,8,2017-07-23 12:00:00
13,WP082017,UNNAMED,2017-07-23,3100,  , TS,17.2,111.6,35,996,2017,8,2017-07-23 18:00:00
14,WP082017,UNNAMED,2017-07-24,4000,  , TS,17.0,111.3,35,996,2017,8,2017-07-24 00:00:00
